id,cuisine
19810,mexican
16372,chinese
23205,french
47730,chinese
26274,spanish
18835,italian
26273,british
26270,thai
26278,indian
31816,southern_us
37503,thai
37504,british
37505,mexican
21265,italian
28912,chinese
49623,french
21262,italian
27043,italian
1820,italian
2146,italian
45509,indian
2144,mexican
29934,spanish
4974,southern_us
2669,italian
41887,italian
4972,italian
1920,korean
1921,russian
3274,italian
49449,italian
49442,italian
14051,indian
41087,mexican
13220,southern_us
13224,mexican
13227,thai
33375,indian
14236,italian
33377,thai
18995,indian
18992,chinese
33370,chinese
46683,italian
33379,indian
33378,italian
18998,mexican
28624,mexican
38704,moroccan
5489,chinese
5486,southern_us
3313,british
5484,southern_us
3315,italian
5482,italian
18589,italian
30578,southern_us
34851,chinese
34852,italian
40131,cajun_creole
40130,vietnamese
36631,brazilian
36635,mexican
36634,mexican
40139,russian
40138,greek
47482,indian
30931,chinese
47484,italian
47486,indian
47487,italian
18195,cajun_creole
18193,irish
41625,mexican
41622,chinese
24795,italian
66,mexican
48719,indian
41629,chinese
18582,cajun_creole
18585,italian
29939,greek
44365,french
40689,italian
44367,mexican
29394,british
29932,chinese
40868,irish
40683,southern_us
40681,mexican
40680,mexican
633,indian
634,indian
635,mexican
1214,southern_us
47664,italian
1218,chinese
23135,mexican
47660,cajun_creole
23130,chinese
48908,italian
6520,french
6523,italian
30392,southern_us
15015,indian
15016,southern_us
48900,southern_us
8266,mexican
8267,mexican
15548,irish
27737,vietnamese
19836,french
16357,italian
25992,japanese
25990,chinese
35109,southern_us
16823,vietnamese
31629,mexican
35100,thai
35105,thai
3861,indian
32111,chinese
8408,filipino
48838,indian
8403,chinese
17511,italian
32548,chinese
7572,italian
24499,southern_us
7574,japanese
44811,irish
9816,mexican
9810,french
9811,southern_us
8812,cajun_creole
40323,italian
22516,southern_us
4150,italian
4154,mexican
18273,mexican
26466,chinese
15435,greek
30475,mexican
13462,irish
24641,mexican
13461,cajun_creole
22774,mexican
29953,italian
11095,chinese
18053,southern_us
38946,southern_us
38945,filipino
31849,italian
15089,mexican
43568,cajun_creole
35636,mexican
31842,indian
43563,italian
43562,thai
19641,chinese
30877,southern_us
19313,indian
16164,indian
32630,mexican
5908,chinese
30307,greek
19319,southern_us
3489,southern_us
17560,french
30306,cajun_creole
17565,french
3483,southern_us
17569,indian
15430,cajun_creole
15082,mexican
4562,brazilian
4561,mexican
13411,indian
13417,mexican
13414,italian
8216,italian
11670,indian
11675,japanese
46420,filipino
24915,chinese
46424,italian
24917,southern_us
24919,italian
46428,mexican
27932,japanese
20611,moroccan
7656,mexican
45196,french
20615,southern_us
17786,thai
45199,italian
17784,italian
9350,greek
16786,italian
42969,indian
12097,cajun_creole
42748,indian
6061,french
49299,southern_us
42219,mexican
42745,mexican
42965,italian
45999,southern_us
45778,italian
2601,chinese
20924,british
2608,french
45995,chinese
48476,italian
39720,indian
39723,mexican
39726,chinese
14251,southern_us
10036,filipino
10030,thai
21696,italian
7373,indian
7370,indian
11928,mexican
33149,french
27450,japanese
33143,mexican
30499,cajun_creole
30493,chinese
21241,indian
9032,italian
9030,italian
29099,southern_us
9035,chinese
29095,cajun_creole
7015,italian
10255,french
7013,southern_us
7010,southern_us
7011,italian
37717,mexican
18690,french
37243,cajun_creole
18692,chinese
37245,indian
37244,italian
21524,spanish
37718,mexican
21249,cajun_creole
32762,french
29892,cajun_creole
24343,filipino
2954,thai
37960,french
1025,thai
5345,italian
1027,vietnamese
47414,mexican
47875,french
5341,british
47877,brazilian
5349,spanish
40470,mexican
40471,italian
40473,cajun_creole
40474,italian
4363,southern_us
37865,filipino
37867,mexican
37861,italian
37860,chinese
18032,japanese
23525,mexican
29742,italian
47980,cajun_creole
11072,chinese
3105,mexican
28272,british
11071,italian
11076,italian
14557,italian
3103,korean
30725,spanish
15974,brazilian
5,italian
8676,mexican
30721,mexican
15970,russian
38130,italian
38136,french
38137,indian
38134,mexican
4093,mexican
4092,chinese
4090,mexican
4097,italian
31453,italian
4099,italian
42956,chinese
35713,southern_us
31459,greek
5734,mexican
47297,mexican
5736,italian
5730,vietnamese
23581,mexican
11318,moroccan
11316,mexican
11314,mexican
23589,italian
11310,italian
19128,italian
5160,greek
45254,indian
27630,mexican
32843,italian
19125,vietnamese
25833,italian
26314,italian
45250,italian
20915,indian
23363,mexican
23362,southern_us
47127,mexican
47124,italian
47129,italian
47128,greek
20910,mexican
8096,indian
8098,japanese
44883,italian
39262,korean
22184,mexican
19788,italian
19789,chinese
25853,greek
19787,southern_us
19781,southern_us
19783,french
27198,mexican
12665,chinese
12660,italian
12661,italian
24507,indian
10800,greek
49079,italian
6387,southern_us
6386,mexican
6381,italian
21066,irish
19873,japanese
24501,filipino
19876,italian
19875,russian
2381,mexican
2380,mexican
43972,mexican
49037,italian
43979,indian
49070,italian
21202,italian
37521,southern_us
21200,indian
37526,southern_us
1848,cajun_creole
1843,filipino
45568,greek
41697,mexican
2164,italian
4956,mexican
2163,southern_us
14030,moroccan
49466,indian
49467,vietnamese
14038,southern_us
17047,indian
17040,japanese
1909,italian
5137,italian
3296,french
5134,mexican
1902,chinese
1900,mexican
13204,italian
36438,italian
36948,chinese
36923,southern_us
36430,british
36920,indian
14962,french
18209,irish
37385,thai
33358,indian
37380,italian
33602,indian
45386,mexican
20551,italian
20002,french
45388,italian
38720,cajun_creole
34873,chinese
34872,mexican
30552,thai
34870,indian
30556,indian
30557,vietnamese
44160,italian
40119,italian
12811,southern_us
36653,italian
36655,chinese
42435,thai
15261,indian
47466,southern_us
47460,italian
15780,italian
15782,cajun_creole
6895,french
29402,southern_us
30197,french
29409,mexican
27182,french
44382,french
44340,british
40806,mexican
1270,indian
610,vietnamese
47601,filipino
8799,french
30805,italian
30802,italian
8796,southern_us
15563,french
26896,italian
26892,cajun_creole
26893,irish
26890,brazilian
29667,mexican
39456,chinese
29669,mexican
39452,southern_us
31602,southern_us
31607,indian
31606,southern_us
31605,mexican
8427,indian
34120,thai
8420,southern_us
39180,southern_us
35830,mexican
35383,brazilian
35834,moroccan
35387,italian
35385,indian
44835,southern_us
7595,korean
39855,thai
9837,italian
28532,italian
23114,cajun_creole
23119,italian
22575,thai
22576,mexican
30516,chinese
26403,mexican
26408,indian
7273,italian
24667,cajun_creole
4139,southern_us
47643,chinese
28815,mexican
30512,italian
4136,indian
24668,italian
5692,filipino
28131,japanese
3844,italian
3847,italian
3846,southern_us
32438,chinese
38921,japanese
38920,mexican
38927,mexican
38926,greek
22797,southern_us
35525,mexican
31863,southern_us
31862,japanese
35529,french
19669,chinese
16148,mexican
19666,spanish
16145,chinese
16141,mexican
17237,japanese
17542,mexican
17544,southern_us
17233,french
17230,mexican
17547,mexican
13439,indian
36731,mexican
4540,greek
4543,french
32201,japanese
4545,mexican
4547,mexican
4546,moroccan
11695,thai
18395,mexican
27317,mexican
46159,chinese
24939,indian
27311,chinese
46155,italian
46154,southern_us
46404,southern_us
24933,mexican
24932,indian
20639,italian
2593,cajun_creole
20631,italian
45175,mexican
8609,chinese
42239,indian
6042,italian
42729,mexican
6047,southern_us
30991,southern_us
23280,italian
6049,italian
15926,greek
15927,mexican
20940,mexican
2629,mexican
30771,indian
9583,indian
10019,thai
9584,chinese
7359,french
9236,chinese
10010,mexican
9232,italian
33164,italian
33165,italian
33163,korean
12349,indian
42977,italian
12345,italian
26786,chinese
10270,cajun_creole
20126,italian
10279,french
20127,french
9051,french
9057,mexican
33295,chinese
24060,thai
37262,french
24067,chinese
41457,mexican
41456,mexican
22891,russian
22896,italian
20499,mexican
22895,british
774,french
777,chinese
26792,italian
771,italian
770,italian
44443,mexican
44442,italian
20128,italian
29877,italian
29876,southern_us
778,chinese
24320,chinese
24321,thai
24326,italian
71,french
2970,indian
24329,filipino
5363,italian
5367,moroccan
1045,mexican
48885,french
21300,southern_us
4302,french
4301,moroccan
4306,southern_us
4305,french
40496,mexican
40495,indian
40492,mexican
37469,italian
33834,mexican
11053,japanese
14576,indian
14577,italian
24490,chinese
18018,greek
21308,vietnamese
17849,italian
17848,italian
40336,italian
17845,italian
40847,italian
3124,japanese
17842,southern_us
8659,chinese
8658,italian
527,japanese
15998,southern_us
25078,italian
15995,southern_us
40841,cajun_creole
15996,cajun_creole
31474,vietnamese
31475,indian
35731,italian
47530,thai
5751,indian
4608,indian
23565,southern_us
23562,indian
47825,italian
27678,southern_us
27674,thai
27677,southern_us
27672,italian
25815,southern_us
22967,chinese
47537,japanese
47149,italian
47642,cajun_creole
47145,french
28834,italian
47315,italian
15223,indian
15220,mexican
15227,chinese
47316,japanese
47641,italian
39247,japanese
49387,mexican
16553,italian
18262,italian
6675,french
12646,french
12641,filipino
42538,italian
4703,indian
27078,filipino
16081,chinese
42533,chinese
6678,italian
43403,italian
48921,mexican
10863,italian
10861,mexican
10865,french
16330,moroccan
16331,greek
19853,mexican
18561,thai
16887,italian
21042,french
16337,italian
16888,italian
48925,italian
45005,southern_us
37701,mexican
45001,italian
43910,french
43911,cajun_creole
43916,italian
43915,italian
2366,southern_us
26237,italian
42392,italian
46362,mexican
21953,italian
49664,irish
49665,italian
21229,indian
42399,british
49669,southern_us
19392,mexican
17687,italian
3729,italian
1866,southern_us
3725,mexican
3726,chinese
17689,japanese
14526,chinese
4686,italian
13596,french
4933,indian
4683,italian
4936,southern_us
41845,greek
45542,indian
13599,vietnamese
41841,japanese
11735,southern_us
25978,italian
11736,french
43628,italian
11739,french
43621,southern_us
5115,italian
5114,mexican
15031,italian
5110,french
5113,indian
14017,indian
49484,italian
15420,mexican
14012,thai
14011,southern_us
15037,mexican
20795,mexican
20793,chinese
20798,chinese
49486,chinese
10489,mexican
36418,korean
36411,cajun_creole
10483,southern_us
10485,british
36415,indian
33629,southern_us
33623,italian
14904,spanish
33625,southern_us
33336,thai
48283,french
20571,italian
34812,indian
34815,italian
48538,indian
48535,mexican
34818,italian
20579,mexican
45816,southern_us
35128,southern_us
45813,indian
16266,french
39883,french
36678,italian
44149,italian
32025,greek
44636,italian
44632,korean
44146,italian
29270,southern_us
1784,mexican
1785,thai
14601,french
41662,italian
6876,italian
41661,chinese
6873,southern_us
41667,italian
6871,french
41665,southern_us
29462,japanese
40826,chinese
29460,italian
40395,mexican
33763,mexican
40399,italian
29469,japanese
40828,southern_us
8924,french
32029,mexican
30826,thai
30827,french
678,italian
8225,italian
8227,chinese
676,southern_us
14807,jamaican
39474,italian
18527,italian
15509,italian
39472,southern_us
39473,italian
15502,italian
15503,italian
31663,french
31665,indian
31664,italian
29688,mexican
7608,italian
29682,indian
37106,indian
4642,italian
37105,italian
37102,british
2490,italian
47449,mexican
34102,jamaican
4641,southern_us
34109,jamaican
18305,chinese
30580,jamaican
9856,mexican
40539,mexican
26886,italian
44853,italian
18652,italian
1257,italian
1255,mexican
1520,french
28486,japanese
47629,italian
28330,italian
1259,thai
22228,japanese
22226,indian
22221,british
22220,italian
22551,italian
22222,mexican
31085,chinese
4117,chinese
31087,french
4112,italian
26429,mexican
31082,french
26424,japanese
31089,italian
26420,spanish
17930,mexican
24686,mexican
24681,british
28159,southern_us
32416,mexican
28153,italian
32414,mexican
29184,moroccan
38907,mexican
38905,mexican
38901,mexican
38900,indian
28450,japanese
23046,cajun_creole
18401,indian
31887,southern_us
31881,mexican
35502,mexican
23793,italian
11508,korean
5941,mexican
11507,moroccan
11504,southern_us
23798,indian
23799,thai
27083,italian
5150,southern_us
36851,mexican
27089,filipino
19136,irish
987,italian
31395,chinese
25799,korean
25028,italian
20308,italian
25790,italian
25020,italian
7556,italian
46173,indian
27335,vietnamese
46171,cajun_creole
27337,indian
19134,southern_us
32619,french
45488,italian
28523,italian
45484,mexican
36081,vietnamese
26379,thai
25246,mexican
36085,southern_us
36086,chinese
42701,chinese
42703,mexican
46285,italian
42257,chinese
42706,mexican
42707,french
49104,southern_us
42259,vietnamese
21840,french
21574,italian
17217,mexican
6024,southern_us
6026,indian
10071,italian
36881,italian
10073,indian
10072,southern_us
10077,spanish
36889,italian
9212,italian
9211,french
12366,french
33106,mexican
12360,italian
37605,italian
33108,indian
33109,filipino
12368,french
22539,italian
45159,french
37453,italian
44284,mexican
10299,french
21159,italian
9071,thai
10296,chinese
21567,mexican
42877,cajun_creole
46821,indian
46823,irish
24040,mexican
46829,mexican
21569,mexican
3557,southern_us
3554,korean
32563,mexican
3558,southern_us
20960,chinese
45732,chinese
45733,southern_us
20964,southern_us
45735,greek
41477,mexican
26012,thai
44462,mexican
44461,southern_us
44460,greek
28448,french
719,french
2918,italian
716,mexican
712,thai
14564,italian
31949,italian
24306,italian
5308,italian
5309,italian
38682,thai
38683,chinese
13883,mexican
1061,chinese
1063,indian
5305,cajun_creole
5306,mexican
13017,indian
13015,indian
13013,mexican
30109,thai
30457,greek
45100,mexican
30451,mexican
13018,indian
4328,vietnamese
2492,chinese
4320,italian
4322,moroccan
37829,indian
18078,thai
3143,mexican
37825,italian
37824,japanese
30902,italian
33813,indian
20214,korean
20213,indian
20210,mexican
27531,southern_us
17863,italian
17865,filipino
31410,greek
23099,italian
5778,southern_us
27133,italian
5770,korean
23540,italian
5774,mexican
27653,chinese
27652,mexican
27651,mexican
27656,cajun_creole
29143,moroccan
48782,southern_us
25873,italian
25872,chinese
25876,mexican
28810,japanese
23893,italian
47164,cajun_creole
23323,greek
47162,french
23320,indian
28818,mexican
21599,italian
24979,vietnamese
47168,italian
42823,italian
15249,chinese
12568,indian
29993,thai
15241,vietnamese
12560,mexican
15242,filipino
12567,italian
21593,greek
46191,japanese
35753,irish
35755,italian
35754,indian
7415,italian
16533,southern_us
32994,irish
32995,mexican
32993,italian
16534,french
32991,mexican
18548,french
6610,italian
6618,mexican
10841,italian
10843,indian
10848,italian
10849,thai
32296,chinese
22861,indian
21027,indian
19525,mexican
21028,indian
19527,southern_us
32193,italian
19523,chinese
22751,italian
22052,mexican
3506,southern_us
12193,mexican
12194,indian
12195,british
12197,italian
26212,french
29363,french
43428,french
25496,thai
43932,japanese
43425,thai
43422,indian
25492,indian
21798,italian
49649,indian
46349,mexican
49138,chinese
46619,italian
49640,chinese
21791,vietnamese
21792,southern_us
46615,chinese
46340,japanese
46343,french
41864,italian
41865,southern_us
17665,greek
3703,italian
17663,thai
2121,chinese
13579,italian
4669,french
34487,indian
13571,mexican
34484,french
4662,southern_us
43549,irish
11714,southern_us
12432,southern_us
5172,italian
6912,vietnamese
23006,french
34481,italian
133,mexican
17008,cajun_creole
131,mexican
130,thai
21891,italian
17007,italian
36470,french
4234,chinese
9681,italian
9683,italian
49147,southern_us
15346,italian
48519,mexican
45838,mexican
12022,british
34839,thai
41392,chinese
45832,italian
34835,french
45830,french
34831,brazilian
41395,mexican
7256,southern_us
44611,cajun_creole
7252,southern_us
44613,french
36695,indian
36696,mexican
36691,moroccan
42114,italian
42110,italian
42113,greek
42118,thai
29311,italian
41640,italian
48776,cajun_creole
15746,italian
6856,french
6851,chinese
48204,indian
41138,indian
48778,chinese
5339,southern_us
85,irish
29448,southern_us
29440,southern_us
29443,southern_us
29332,indian
29333,chinese
14291,mexican
33316,italian
8806,japanese
14923,southern_us
33312,italian
14296,filipino
14299,southern_us
14929,italian
6583,italian
15521,japanese
15522,mexican
34349,italian
6586,chinese
6585,mexican
15527,mexican
8754,indian
8207,jamaican
8204,chinese
6588,italian
8751,french
34343,jamaican
39412,french
7626,chinese
49045,mexican
7622,southern_us
39419,mexican
31649,italian
31643,mexican
47422,japanese
37128,cajun_creole
37124,mexican
37125,italian
37123,mexican
34168,french
34698,mexican
31985,indian
34160,mexican
34162,indian
34164,italian
34166,cajun_creole
44870,mexican
40511,mexican
9876,british
40518,southern_us
9872,italian
32129,italian
11154,vietnamese
14437,indian
11151,italian
11150,italian
11153,mexican
24510,italian
24512,indian
656,mexican
28318,southern_us
1505,cajun_creole
23150,russian
1508,southern_us
38099,chinese
3080,thai
47396,thai
13698,greek
22207,japanese
33667,mexican
13807,french
3947,indian
13800,korean
3887,italian
3886,southern_us
28171,italian
3889,british
44741,indian
25085,japanese
18267,chinese
18734,mexican
30692,chinese
11522,chinese
6700,mexican
32046,russian
35563,italian
43095,italian
35561,chinese
43093,french
11529,southern_us
43090,mexican
32697,indian
34363,italian
49125,italian
32526,japanese
30862,italian
43897,japanese
25007,italian
30867,southern_us
46113,chinese
46119,japanese
46118,italian
27359,mexican
27352,french
27353,italian
27350,mexican
27356,italian
27355,spanish
27954,french
25262,chinese
32266,italian
25267,indian
32036,french
19950,southern_us
19953,southern_us
49201,korean
19959,southern_us
42279,russian
6003,southern_us
42270,southern_us
42275,mexican
6009,mexican
17272,italian
17270,korean
17271,mexican
39437,filipino
39782,french
7396,cajun_creole
9274,mexican
39787,mexican
7393,vietnamese
36869,southern_us
10057,indian
10056,italian
39788,mexican
10052,french
36860,mexican
10050,indian
49589,japanese
37511,southern_us
33120,french
33121,chinese
12380,indian
12382,cajun_creole
45131,filipino
45136,italian
32247,mexican
26002,italian
45138,korean
45139,italian
44269,southern_us
8983,indian
9091,italian
49367,indian
42855,thai
42857,indian
21580,southern_us
21582,mexican
17496,southern_us
38527,southern_us
38526,mexican
17492,italian
38523,cajun_creole
22857,southern_us
5094,greek
38528,mexican
17498,japanese
17499,italian
4491,moroccan
20984,korean
20985,mexican
20982,moroccan
19210,cajun_creole
40754,italian
2938,cajun_creole
44400,chinese
44405,italian
2933,italian
5326,mexican
5327,chinese
11899,mexican
14609,southern_us
14605,korean
33780,mexican
14603,french
18587,cajun_creole
33783,filipino
1740,italian
38662,filipino
32160,french
37147,italian
30479,greek
13036,japanese
13032,italian
13033,filipino
18725,thai
37806,indian
37803,chinese
18720,thai
37801,japanese
37800,indian
31783,vietnamese
11098,chinese
31784,french
17808,indian
28782,chinese
3165,italian
33874,french
41899,southern_us
47990,italian
27514,greek
20235,cajun_creole
27510,french
29833,italian
732,thai
737,southern_us
40723,mexican
738,indian
47981,mexican
45538,mexican
1169,indian
41891,mexican
27633,mexican
27632,japanese
27634,mexican
48322,korean
13743,italian
36983,italian
25850,british
26309,brazilian
2159,southern_us
29161,cajun_creole
29165,mexican
29169,mexican
35894,mexican
48102,indian
47183,southern_us
47182,mexican
12815,french
8566,italian
12543,indian
15262,mexican
12813,japanese
12818,cajun_creole
48106,mexican
31430,french
31436,indian
35954,greek
35777,french
35958,spanish
35772,italian
35770,mexican
25840,italian
19098,southern_us
16047,greek
16044,southern_us
19097,brazilian
19723,vietnamese
16516,indian
16041,greek
22693,mexican
43283,chinese
6633,indian
26584,greek
26586,french
26587,filipino
26589,british
22079,french
12898,french
22070,mexican
31926,italian
13637,southern_us
43407,moroccan
13632,italian
43401,mexican
4701,french
13631,italian
2329,italian
4708,italian
3761,italian
3762,mexican
3764,mexican
46323,italian
46321,irish
17649,russian
17648,thai
41807,italian
41804,chinese
41805,southern_us
17391,southern_us
17640,italian
17647,chinese
17646,italian
17645,italian
43660,italian
43666,moroccan
43668,french
4643,southern_us
2493,italian
13550,mexican
13557,indian
13555,french
11779,spanish
19893,italian
11772,mexican
17025,brazilian
14463,thai
7311,italian
5155,filipino
48225,mexican
117,italian
20756,mexican
20754,indian
36457,japanese
36320,italian
49114,irish
46636,filipino
49117,mexican
46632,chinese
49113,southern_us
45674,italian
45677,chinese
45852,mexican
45671,italian
45670,italian
45673,mexican
20530,mexican
20539,italian
20538,indian
44672,french
44673,italian
18414,irish
7274,italian
27199,jamaican
7278,italian
42133,italian
42132,filipino
42137,southern_us
15890,southern_us
15891,italian
15897,indian
48795,indian
15728,southern_us
48796,italian
48790,mexican
48793,japanese
48792,italian
10556,mexican
10553,italian
15279,mexican
8559,italian
25407,filipino
8826,southern_us
37328,southern_us
37326,italian
18261,french
8828,italian
33661,italian
37493,italian
30869,french
8772,italian
30861,italian
30314,french
30647,french
30310,cajun_creole
30311,chinese
39439,mexican
7641,italian
39431,southern_us
39434,chinese
44099,italian
9015,indian
32089,chinese
1749,chinese
37143,french
37141,southern_us
47404,italian
47405,indian
47407,italian
31967,italian
1484,mexican
35893,italian
17442,southern_us
5741,mexican
44898,indian
44897,mexican
44894,italian
44893,italian
11173,indian
24539,italian
5497,japanese
28375,southern_us
28377,japanese
10649,indian
5491,italian
1569,chinese
1560,italian
1293,british
23778,italian
28527,italian
1295,vietnamese
48851,mexican
35099,mexican
10640,korean
35092,italian
20058,italian
10317,thai
35762,french
28198,mexican
28194,chinese
5630,cajun_creole
34145,brazilian
34143,moroccan
34141,greek
